"","State","County","Year","Month","D","G","L","N","O","R","Total","dPct","rPct","leanD","leanR","unaffiliatedPct","otherPct","dDRPct","rDRPct","CountyName","StateName","StateAbbr","YearMonth"
"14","06",6027,"2006","11",3416,110,69,1706,391,4860,10552,0.323730098559515,0.460576194086429,0.702880658436214,1.42271662763466,0.161675511751327,0.037054586808188,0.412759787336878,0.587240212663122,"Inyo","California","CA","2006-11"
"15","06",6029,"2006","11",103020,782,1368,36766,8664,142342,292942,0.351673710154228,0.485905059704651,0.72374984193,1.38169287516987,0.125506072874494,0.029575820469581,0.419869417432202,0.580130582567798,"Kern","California","CA","2006-11"
"16","06",6031,"2006","11",17771,105,126,4915,1361,21233,45511,0.390477027531806,0.466546549185911,0.836951914472755,1.19481177198807,0.10799586913054,0.0299048581661576,0.455619936416778,0.544380063583222,"Kings","California","CA","2006-11"
"17","06",6033,"2006","11",14072,458,216,5989,1179,10437,32351,0.434978826002287,0.322617538870514,1.34828015713328,0.741685616827743,0.185125652993725,0.0364440048221075,0.57415643233098,0.42584356766902,"Lake","California","CA","2006-11"
"18","06",6035,"2006","11",4228,63,90,2521,705,6559,14166,0.298461104051955,0.463010024001129,0.644610458911419,1.55132450331126,0.177961315826627,0.0497670478610758,0.391953277092797,0.608046722907203,"Lassen","California","CA","2006-11"
"19","06",6037,"2006","11",1930675,25258,17839,706644,119525,1034558,3834499,0.503501239666512,0.26980265218481,1.86618343292498,0.535853004778122,0.184285874112889,0.0311709561014359,0.651103977326571,0.348896022673429,"Los Angeles","California","CA","2006-11"
"20","06",6039,"2006","11",16879,228,197,6500,1325,24406,49535,0.340748965378016,0.492702129807207,0.691592231418504,1.44593874044671,0.131220349248006,0.0267487635005552,0.408840983408017,0.591159016591983,"Madera","California","CA","2006-11"
"21","06",6041,"2006","11",74760,3477,794,29169,3488,33885,145573,0.513556772203637,0.23276981308347,2.20628596724214,0.453250401284109,0.200373695671587,0.0239604871782542,0.688112660499793,0.311887339500207,"Marin","California","CA","2006-11"
"22","06",6043,"2006","11",3689,161,77,1600,516,5358,11401,0.323568108060696,0.469958775546005,0.688503172825681,1.45242613174302,0.140338566792387,0.0452591877905447,0.407759478280093,0.592240521719907,"Mariposa","California","CA","2006-11"
"23","06",6045,"2006","11",22219,2356,381,9211,1848,12233,48248,0.460516498093185,0.253544188360139,1.81631652088613,0.550564831900626,0.190909467749959,0.0383021057867684,0.644926274236619,0.355073725763381,"Mendocino","California","CA","2006-11"
"24","06",6047,"2006","11",40814,295,236,9048,1947,37953,90293,0.45201732138704,0.420331587166225,1.07538271019419,0.92990150438575,0.100207103540695,0.0215631333547451,0.518161158860944,0.481838841139056,"Merced","California","CA","2006-11"
"25","06",6049,"2006","11",1747,30,42,865,186,2722,5592,0.312410586552217,0.486766809728183,0.641807494489346,1.55809959931311,0.154685264663805,0.0332618025751073,0.390915193555605,0.609084806444395,"Modoc","California","CA","2006-11"
"26","06",6051,"2006","11",2129,130,68,1588,214,2645,6774,0.314289932093298,0.39046353705344,0.804914933837429,1.24236730859558,0.23442574549749,0.0315913788012991,0.445957268537914,0.554042731462086,"Mono","California","CA","2006-11"
"27","06",6053,"2006","11",72484,1380,643,25355,3741,47431,151034,0.479918428963015,0.314041871366712,1.52819885728743,0.654365101263727,0.167876107366553,0.0247692572533337,0.604461493557937,0.395538506442063,"Monterey","California","CA","2006-11"
"28","06",6055,"2006","11",30816,936,394,11308,2319,21255,67028,0.459748164945993,0.31710628394104,1.44982357092449,0.689739096573209,0.168705615563645,0.0345974816494599,0.591807339978107,0.408192660021893,"Napa","California","CA","2006-11"
"29","06",6057,"2006","11",20526,1646,504,11605,2006,27849,64136,0.320038667830859,0.434217911937134,0.737046213508564,1.35676702718503,0.180943619807908,0.0312772857677435,0.42431007751938,0.57568992248062,"Nevada","California","CA","2006-11"
"30","06",6059,"2006","11",447960,8271,10266,267392,41043,725167,1500099,0.29862029106079,0.483412761424413,0.617733570336212,1.61882087686401,0.178249568861788,0.027360194227181,0.381851240317544,0.618148759682456,"Orange","California","CA","2006-11"
"31","06",6061,"2006","11",49906,1220,1062,26727,4026,90269,173210,0.288124242249293,0.521153513076612,0.552858677951456,1.80878050735383,0.154304024017089,0.0232434616938976,0.356026395576957,0.643973604423043,"Placer","California","CA","2006-11"
"32","06",6063,"2006","11",4575,126,96,2396,527,5948,13668,0.334723441615452,0.435177055896986,0.769166106254203,1.30010928961749,0.175299970734562,0.0385572139303483,0.434761950014254,0.565238049985746,"Plumas","California","CA","2006-11"
"33","06",6065,"2006","11",263722,2863,3657,115270,24492,355285,765289,0.344604456617043,0.464249453474439,0.742282955936783,1.34719515247116,0.150622836601598,0.0320035960271218,0.426040416344242,0.573959583655758,"Riverside","California","CA","2006-11"
"34","06",6067,"2006","11",268372,5922,3102,111045,20362,220916,629719,0.426177390232786,0.350816792886986,1.21481468069311,0.82317082258954,0.176340558248997,0.0323350573827374,0.548494955935972,0.451505044064028,"Sacramento","California","CA","2006-11"
"35","06",6069,"2006","11",11160,152,126,4101,750,8390,24679,0.452206329267799,0.339965152558856,1.33015494636472,0.751792114695341,0.166173669921796,0.0303902103002553,0.570843989769821,0.429156010230179,"San Benito","California","CA","2006-11"
"36","06",6071,"2006","11",279206,2925,3448,110851,24980,314650,736060,0.379325055022688,0.427478738146347,0.88735420308279,1.1269456960094,0.150600494524903,0.0339374507512974,0.470157748679815,0.529842251320185,"San Bernardino","California","CA","2006-11"
"37","06",6073,"2006","11",475287,9749,8975,289261,44792,551650,1379714,0.344482262265948,0.399829239972922,0.86157346143388,1.16066713375287,0.209652870087569,0.0324646992057774,0.462820017196771,0.537179982803229,"San Diego","California","CA","2006-11"
"38","06",6075,"2006","11",234150,13264,2327,123068,9977,48654,431440,0.542717411459299,0.112771184869275,4.81255395239857,0.207789878283152,0.285249397366957,0.0231248841090302,0.827958586158612,0.172041413841388,"San Francisco","California","CA","2006-11"
"39","06",6077,"2006","11",110289,884,849,30919,7543,111820,262304,0.42046251677443,0.426299255825302,0.986308352709712,1.01388171077805,0.117874679760888,0.0287567097718678,0.496553494005196,0.503446505994804,"San Joaquin","California","CA","2006-11"
"40","06",6079,"2006","11",54054,2115,984,25173,5649,64993,152968,0.353368024684901,0.424879713404111,0.831689566568707,1.2023717023717,0.164563830343601,0.036929292401025,0.454055961090998,0.545944038909002,"San Luis Obispo","California","CA","2006-11"
"41","06",6081,"2006","11",173826,3816,1657,76620,8567,89026,353512,0.491711738215393,0.251833035370794,1.9525307213623,0.512155833994914,0.216739460046618,0.0242339722555387,0.661307503842467,0.338692496157533,"San Mateo","California","CA","2006-11"
"42","06",6083,"2006","11",75436,2495,1060,33630,6117,67372,186110,0.405330181075708,0.362000967169953,1.11969364127531,0.893101436979691,0.180699586266187,0.0328676589113965,0.528233712397065,0.471766287602935,"Santa Barbara","California","CA","2006-11"
"43","06",6085,"2006","11",340470,6125,4499,179210,18333,207918,756555,0.450026766064595,0.274822055237227,1.63752056099039,0.610679355009252,0.236876367217188,0.0242322104804013,0.620856036237117,0.379143963762883,"Santa Clara","California","CA","2006-11"
"44","06",6087,"2006","11",74517,4632,1208,26443,4177,29404,140381,0.530819697822355,0.209458544959788,2.53424704121888,0.39459452205537,0.188365946958634,0.0297547388891659,0.717054300863156,0.282945699136844,"Santa Cruz","California","CA","2006-11"
"45","06",6089,"2006","11",27143,531,553,13961,2900,44192,89280,0.30402105734767,0.494982078853047,0.614206191165822,1.6281177467487,0.156373207885305,0.0324820788530466,0.380500455596832,0.619499544403168,"Shasta","California","CA","2006-11"
"46","06",6091,"2006","11",701,22,28,403,120,932,2206,0.317769718948323,0.42248413417951,0.752145922746781,1.32952924393723,0.182683590208522,0.0543970988213962,0.429271279853031,0.570728720146969,"Sierra","California","CA","2006-11"
"47","06",6093,"2006","11",9313,267,277,4424,949,11054,26284,0.35432202100137,0.420560036524121,0.84250045232495,1.18694298292709,0.168315324912494,0.036105615583625,0.457259291991948,0.542740708008052,"Siskiyou","California","CA","2006-11"
"48","06",6095,"2006","11",80479,893,667,29778,4512,48582,164911,0.48801474734857,0.294595266537708,1.65656004281421,0.603660582263696,0.180570125704168,0.0273602124782458,0.623573349036502,0.376426650963498,"Solano","California","CA","2006-11"
"49","06",6097,"2006","11",120665,6677,1549,42257,7303,63224,241675,0.499286231509258,0.261607530774801,1.90853157028976,0.523963038163511,0.174850522395779,0.0302182683355746,0.656183893544475,0.343816106455525,"Sonoma","California","CA","2006-11"
"50","06",6099,"2006","11",89036,877,827,26793,7571,91877,216981,0.410340075859177,0.423433388176845,0.969078224147501,1.03190844152927,0.123480857770957,0.034892456021495,0.492148159612631,0.507851840387369,"Stanislaus","California","CA","2006-11"
"51","06",6101,"2006","11",13563,144,199,5068,2330,20961,42265,0.320903821128593,0.495942269016917,0.647058823529412,1.54545454545455,0.11991009109192,0.0551283567964036,0.392857142857143,0.607142857142857,"Sutter","California","CA","2006-11"
