"","State","County","Year","Month","D","G","L","N","O","R","Total","dPct","rPct","leanD","leanR","unaffiliatedPct","otherPct","dDRPct","rDRPct","CountyName","StateName","StateAbbr","YearMonth"
"20","06",6039,"2010","11",19337,223,250,8553,1745,24709,54817,0.352755532042979,0.450754328036923,0.78258933991663,1.27780938097947,0.15602823941478,0.0318331904336246,0.439018299050992,0.560981700949008,"Madera","California","CA","2010-11"
"21","06",6041,"2010","11",82944,2196,797,33148,3454,29337,151876,0.546129737417367,0.193164160235982,2.82728295326721,0.353696469907407,0.21825699913087,0.0227422370881509,0.738718037780212,0.261281962219788,"Marin","California","CA","2010-11"
"22","06",6043,"2010","11",3532,120,91,1897,621,5106,11367,0.310724025688396,0.449195038268672,0.691735213474344,1.44563986409966,0.166886601565936,0.0546318289786223,0.408890946978467,0.591109053021533,"Mariposa","California","CA","2010-11"
"23","06",6045,"2010","11",22947,1918,393,10383,2043,10930,48614,0.472024519685687,0.224832352820175,2.09945105215005,0.476314986708502,0.21358045007611,0.0420249310898095,0.677362222156625,0.322637777843375,"Mendocino","California","CA","2010-11"
"24","06",6047,"2010","11",44344,673,345,14253,2929,33300,95844,0.462668502984016,0.347439589332666,1.33165165165165,0.750947140537615,0.148710404407162,0.0305600767914528,0.571119468342692,0.428880531657308,"Merced","California","CA","2010-11"
"25","06",6049,"2010","11",1464,19,45,990,259,2694,5471,0.267592761835131,0.492414549442515,0.543429844097996,1.84016393442623,0.180954121732773,0.0473405227563517,0.352092352092352,0.647907647907648,"Modoc","California","CA","2010-11"
"26","06",6051,"2010","11",2035,64,39,1557,271,2320,6286,0.323735284759784,0.369074132993955,0.877155172413793,1.14004914004914,0.247693286668788,0.0431116767419663,0.467278989667049,0.532721010332951,"Mono","California","CA","2010-11"
"27","06",6053,"2010","11",85641,1063,646,28020,3969,40882,160221,0.534517947085588,0.255160060166894,2.09483391223521,0.477364813582279,0.174883442245399,0.0247720336285506,0.676880883317658,0.323119116682342,"Monterey","California","CA","2010-11"
"28","06",6055,"2010","11",32978,742,381,13618,2445,19708,69872,0.471977329974811,0.282058621479276,1.67333062715648,0.597610528230942,0.194899244332494,0.0349925578200137,0.625934783433929,0.374065216566071,"Napa","California","CA","2010-11"
"29","06",6057,"2010","11",20668,1112,495,12291,2254,24591,61411,0.336552083502956,0.400433147156047,0.840470090683583,1.18981033481711,0.200143296803504,0.0367035221702952,0.456660553702026,0.543339446297974,"Nevada","California","CA","2010-11"
"30","06",6059,"2010","11",517750,7529,11197,335284,49844,700330,1621934,0.31921767470193,0.431786990099474,0.73929433267174,1.35264123611782,0.206718645764871,0.0307312134772438,0.425054183633259,0.574945816366741,"Orange","California","CA","2010-11"
"31","06",6061,"2010","11",58609,1301,1675,38652,4799,97840,202876,0.288890751000611,0.482265028884639,0.599029026982829,1.66936818577352,0.19052031782961,0.0236548433525898,0.374620483352402,0.625379516647598,"Placer","California","CA","2010-11"
"32","06",6063,"2010","11",4226,91,94,2405,604,5635,13055,0.323707391803907,0.431635388739946,0.749955634427684,1.33341221012778,0.184220605132133,0.0462657985446189,0.428556941486665,0.571443058513335,"Plumas","California","CA","2010-11"
"33","06",6065,"2010","11",311312,2650,4139,147237,33330,359171,857839,0.362902595941663,0.418692785009775,0.866751491629335,1.15373323225574,0.171637102066938,0.0388534445274696,0.464310057078256,0.535689942921744,"Riverside","California","CA","2010-11"
"34","06",6067,"2010","11",298258,4167,3270,122218,21784,229226,678923,0.439310496182925,0.337631808025358,1.3011525743153,0.76854937671412,0.180017468844037,0.0320861128581592,0.565435160118601,0.434564839881399,"Sacramento","California","CA","2010-11"
"35","06",6069,"2010","11",12214,131,117,4251,947,7692,25352,0.481776585673714,0.303408015146734,1.58788351534061,0.629769117406255,0.167679078573683,0.0373540549069107,0.613583844067115,0.386416155932885,"San Benito","California","CA","2010-11"
"36","06",6071,"2010","11",314517,2889,4043,144232,30412,310070,806163,0.390140703554988,0.384624449397951,1.01434192279163,0.985860859667363,0.178911708922389,0.0377243808014012,0.503559952416557,0.496440047583443,"San Bernardino","California","CA","2010-11"
"37","06",6073,"2010","11",518080,7231,9138,334514,50138,523060,1442161,0.359238670301027,0.362691821509526,0.990479103735709,1.00961241507103,0.231953297863415,0.0347658825886985,0.49760839080239,0.50239160919761,"San Diego","California","CA","2010-11"
"38","06",6075,"2010","11",259808,8585,2413,136651,10308,44003,461768,0.562637514942569,0.095292441225897,5.90432470513374,0.16936737898756,0.2959299908179,0.0223228980786889,0.855163242937221,0.144836757062779,"San Francisco","California","CA","2010-11"
"39","06",6077,"2010","11",115082,759,994,39167,8660,105115,269777,0.42658195472557,0.389636625805758,1.09481995909242,0.913392189916755,0.14518287326199,0.0321005867809339,0.522632006793916,0.477367993206084,"San Joaquin","California","CA","2010-11"
"40","06",6079,"2010","11",54715,1511,1147,29928,6778,62425,156504,0.349607677759035,0.398871594336247,0.876491790148178,1.14091199853788,0.191228339211777,0.0433087972192404,0.467090660747823,0.532909339252177,"San Luis Obispo","California","CA","2010-11"
"41","06",6081,"2010","11",179392,2603,1514,82458,8613,71936,346516,0.517701924297868,0.207597917556476,2.49377224199288,0.400998929718159,0.237963037781805,0.0248559951055651,0.713776419658773,0.286223580341227,"San Mateo","California","CA","2010-11"
"42","06",6083,"2010","11",84094,1644,1201,40395,7331,63792,198457,0.423739147523141,0.321439908897141,1.31825307248558,0.758579684638619,0.203545352393718,0.0369399920385776,0.568640709735878,0.431359290264122,"Santa Barbara","California","CA","2010-11"
"43","06",6085,"2010","11",357539,4362,4145,208233,18883,186168,779330,0.458777411366174,0.238882116689977,1.92051802672855,0.52069284749356,0.267194898181772,0.024229787124838,0.657594991420011,0.342405008579989,"Santa Clara","California","CA","2010-11"
"44","06",6087,"2010","11",81423,3176,1217,23694,12681,26310,148501,0.548299338051596,0.177170524104215,3.09475484606613,0.323127371872812,0.159554481114605,0.0853933643544488,0.75578513547381,0.24421486452619,"Santa Cruz","California","CA","2010-11"
"45","06",6089,"2010","11",27435,485,643,18601,3719,45580,96463,0.284409566362232,0.472512776919648,0.601908731899956,1.66138144705668,0.192830411660429,0.0385536423291832,0.375744709991098,0.624255290008902,"Shasta","California","CA","2010-11"
"46","06",6091,"2010","11",669,29,25,441,155,979,2298,0.2911227154047,0.426022628372498,0.683350357507661,1.46337817638266,0.191906005221932,0.067449956483899,0.405946601941748,0.594053398058252,"Sierra","California","CA","2010-11"
"47","06",6093,"2010","11",8777,190,235,4915,1185,10617,25919,0.338631891662487,0.409622284810371,0.826693039465009,1.20963882875698,0.189629229522744,0.0457193564566534,0.452562648241724,0.547437351758276,"Siskiyou","California","CA","2010-11"
"48","06",6095,"2010","11",97140,804,869,39747,6255,51318,196133,0.49527616464338,0.261648983088007,1.89290307494446,0.52828906732551,0.202653301586169,0.0318916245608847,0.65432647617508,0.34567352382492,"Solano","California","CA","2010-11"
"49","06",6097,"2010","11",129434,4501,1528,49382,6960,56468,248273,0.521337398750569,0.227443177469963,2.2921654742509,0.436268677472689,0.198902015120452,0.0280336564990958,0.696248561069811,0.303751438930189,"Sonoma","California","CA","2010-11"
"50","06",6099,"2010","11",99385,728,979,35171,8583,84263,229109,0.433789157126084,0.367785639149924,1.17946192278936,0.847844242088846,0.153512083767988,0.037462517840853,0.541171153511065,0.458828846488935,"Stanislaus","California","CA","2010-11"
"51","06",6101,"2010","11",13398,121,163,6381,1500,18577,40140,0.333781763826607,0.462805181863478,0.721214404909296,1.38655023137782,0.158968609865471,0.0373692077727952,0.419014855355747,0.580985144644253,"Sutter","California","CA","2010-11"
"52","06",6103,"2010","11",9795,138,228,5448,1739,13815,31163,0.314315053107852,0.443314186695761,0.709011943539631,1.4104134762634,0.174822706414658,0.0558033565446202,0.414866581956798,0.585133418043202,"Tehama","California","CA","2010-11"
"53","06",6105,"2010","11",2710,111,78,1559,468,2716,7642,0.354619209630987,0.355404344412457,0.997790868924889,1.00221402214022,0.204004187385501,0.0612405129547239,0.499447106524143,0.500552893475857,"Trinity","California","CA","2010-11"
"54","06",6107,"2010","11",51697,494,577,23855,4964,68080,149667,0.345413484602484,0.454876492479972,0.759356639247944,1.31690426910652,0.159387172857076,0.0331669639933987,0.431610409344031,0.568389590655969,"Tulare","California","CA","2010-11"
"55","06",6109,"2010","11",10657,252,224,5802,1361,13595,31891,0.334169514910163,0.426295820137343,0.783891136447223,1.27568734165337,0.181932206578659,0.0426766172274309,0.439427676067953,0.560572323932047,"Tuolumne","California","CA","2010-11"
"56","06",6111,"2010","11",168581,2455,2307,78011,15896,156744,423994,0.397602324561197,0.369684476667123,1.07551804215791,0.929784495287132,0.183990811190724,0.0374910965721213,0.518192576654115,0.481807423345885,"Ventura","California","CA","2010-11"
"57","06",6113,"2010","11",48882,1142,534,22614,3813,25175,102160,0.478484729835552,0.246427173061864,1.94168818272095,0.515015752219631,0.221358653093187,0.0373238057948316,0.660059143632607,0.339940856367393,"Yolo","California","CA","2010-11"
"58","06",6115,"2010","11",9588,146,163,5850,1449,11481,28677,0.334344596715138,0.400355685741186,0.835118892082571,1.19743429286608,0.203996233915682,0.050528297939115,0.455076178271394,0.544923821728606,"Yuba","California","CA","2010-11"
