"Report Date/Time: 08/07/2015 01:29 PM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 1"
"","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","ACTIVE","","","","","",""
"","","Precincts","Date/Period","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","","TOTALS","94","23","","30,889","161","759","45,111","39,066","116,009"
"","","Legislative District 15","","","","","","","","","",""
"","","","Maricopa","42","24","","27,295","117","1,158","53,914","46,779","129,287"
"","","","TOTALS","42","24","","27,295","117","1,158","53,914","46,779","129,287"
"","","Legislative District 16","","","","","","","","","",""
"","","","Maricopa","19","19","","14,839","68","563","28,321","28,973","72,783"
"","","","Pinal","21","5","","8,359","38","285","15,067","17,500","41,254"
"","","","TOTALS","40","24","","23,198","106","848","43,388","46,473","114,037"
"","","Legislative District 17","","","","","","","","","",""
"","","","Maricopa","39","31","","29,723","97","1,053","47,144","48,477","126,525"
"","","","TOTALS","39","31","","29,723","97","1,053","47,144","48,477","126,525"
"","","Legislative District 18","","","","","","","","","",""
"","","","Maricopa","42","18","","37,297","214","1,319","47,874","49,277","135,999"
"","","","TOTALS","42","18","","37,297","214","1,319","47,874","49,277","135,999"
"","","Legislative District 19","","","","","","","","","",""
"","","","Maricopa","28","7","","29,001","53","713","13,200","33,523","76,497"
"","","","TOTALS","28","7","","29,001","53","713","13,200","33,523","76,497"
"","","Legislative District 20","","","","","","","","","",""
"","","","Maricopa","47","20","","30,003","168","1,133","40,773","42,492","114,589"
"","","","TOTALS","47","20","","30,003","168","1,133","40,773","42,492","114,589"
"","","Legislative District 21","","","","","","","","","",""
"","","","Maricopa","42","23","","30,466","84","818","41,947","43,658","116,996"
"","","","TOTALS","42","23","","30,466","84","818","41,947","43,658","116,996"
"","","Legislative District 22","","","","","","","","","",""
"","","","Maricopa","48","15","","27,651","72","806","59,140","47,746","135,430"
"","","","TOTALS","48","15","","27,651","72","806","59,140","47,746","135,430"
"","","Legislative District 23","","","","","","","","","",""
"","","","Maricopa","57","15","","29,554","110","1,023","65,706","54,024","150,432"
"","","","TOTALS","57","15","","29,554","110","1,023","65,706","54,024","150,432"
"","","Legislative District 24","","","","","","","","","",""
"","","","Maricopa","40","24","","33,895","232","1,090","20,951","35,912","92,104"
"","","","TOTALS","40","24","","33,895","232","1,090","20,951","35,912","92,104"
"","","Legislative District 25","","","","","","","","","",""
"","","","Maricopa","37","24","","24,455","134","1,076","55,035","42,790","123,514"
"","","","TOTALS","37","24","","24,455","134","1,076","55,035","42,790","123,514"
"","","Legislative District 26","","","","","","","","","",""
"","","","Maricopa","34","22","","26,362","222","1,216","20,748","38,185","86,755"
"","","","TOTALS","34","22","","26,362","222","1,216","20,748","38,185","86,755"
"","","Legislative District 27","","","","","","","","","",""
"","","","Maricopa","35","16","","36,071","90","661","10,779","33,116","80,733"
"","","","TOTALS","35","16","","36,071","90","661","10,779","33,116","80,733"
"","","Legislative District 28","","","","","","","","","",""
"","","","Maricopa","57","23","","33,712","176","1,217","47,938","41,492","124,558"
"","","","TOTALS","57","23","","33,712","176","1,217","47,938","41,492","124,558"
"Report Date/Time: 08/07/2015 01:29 PM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 5"
"","","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","ACTIVE","","","","","",""
"","Legislative","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 29","","","","","","","","","",""
"","","","Maricopa","33","12","","25,852","42","824","13,742","29,215","69,687"
"","","","TOTALS","33","12","","25,852","42","824","13,742","29,215","69,687"
"","","Legislative District 30","","","","","","","","","",""
"","","","Maricopa","29","10","","24,874","86","794","14,913","28,357","69,034"
"","","","TOTALS","29","10","","24,874","86","794","14,913","28,357","69,034"
"","","","STATE TOTALS","1,566","473","","922,120","4,717","26,875","1,107,108","1,191,394","3,252,687"
"Report Date/Time: 08/07/2015 01:29 PM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 6"
"","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","INACTIVE","","","","","",""
"","","Precincts","Date/Period","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","Apache","45","JAN 2015","0","","2,508","17","31","993","1,601","5,150"
"","","45","APR 2015","0","","1,469","9","15","561","906","2,960"
"","","45","JUL 2015","0","","1,517","9","15","575","943","3,059"
"","Cochise","49","JAN 2015","2","","2,474","29","73","3,004","4,367","9,949"
"","","49","APR 2015","1","","2,276","24","76","2,814","4,105","9,296"
"","","49","JUL 2015","1","","2,183","26","78","2,725","4,004","9,017"
"","Coconino","71","JAN 2015","0","","2,756","58","162","1,941","4,882","9,799"
"","","71","APR 2015","0","","3,172","66","181","2,186","5,812","11,417"
"","","71","JUL 2015","0","","3,280","71","195","2,241","6,143","11,930"
"","Gila","39","JAN 2015","1","","1,107","6","29","1,237","1,453","3,833"
"","","39","APR 2015","1","","1,464","8","39","1,792","2,020","5,324"
"","","39","JUL 2015","1","","1,454","8","39","1,767","2,030","5,299"
"","Graham","22","JAN 2015","0","","648","3","20","1,000","855","2,526"
"","","22","APR 2015","0","","616","3","18","953","814","2,404"
"","","22","JUL 2015","0","","614","3","16","940","771","2,344"
"","Greenlee","8","JAN 2015","0","","174","0","3","101","155","433"
"","","8","APR 2015","0","","107","0","2","62","99","270"
"","","8","JUL 2015","0","","100","0","2","60","92","254"
"","La Paz","11","JAN 2015","0","","551","5","12","544","833","1,945"
"","","11","APR 2015","0","","554","7","14","576","869","2,020"
"","","11","JUL 2015","0","","552","8","14","568","851","1,993"
"","Maricopa","724","JAN 2015","36","","94,500","756","4,401","89,272","159,531","348,496"
"","","724","APR 2015","34","","93,972","898","4,345","87,961","158,461","345,671"
"","","724","JUL 2015","33","","63,109","723","2,876","59,384","103,629","229,754"
"","Mohave","73","JAN 2015","0","","5,071","36","122","6,436","8,873","20,538"
"","","73","APR 2015","0","","2,709","16","82","3,252","5,129","11,188"
"","","73","JUL 2015","1","","4,266","23","121","5,496","8,869","18,776"
"","Navajo","61","JAN 2015","0","","3,236","13","71","2,959","3,305","9,584"
"","","61","APR 2015","0","","3,098","13","71","2,785","3,113","9,080"
"","","61","JUL 2015","0","","3,051","12","71","2,705","3,038","8,877"
"","Pima","248","JAN 2015","7","","14,790","229","494","10,765","18,955","45,240"
"","","248","APR 2015","16","","23,158","348","785","17,455","28,569","70,331"
"","","248","JUL 2015","16","","24,341","376","834","18,470","30,589","74,626"
"","Pinal","102","JAN 2015","4","","10,994","55","270","9,194","17,088","37,605"
"","","102","APR 2015","4","","11,470","56","287","9,704","17,868","39,389"
"","","102","JUL 2015","4","","11,470","67","290","9,748","18,059","39,638"
"","Santa Cruz","24","JAN 2015","0","","1,432","5","20","494","1,386","3,337"
"","","24","APR 2015","0","","1,388","4","19","485","1,350","3,246"
"","","24","JUL 2015","0","","1,364","4","19","479","1,335","3,201"
"","Yavapai","45","JAN 2015","4","","2,617","54","163","4,239","6,530","13,607"
"","","45","APR 2015","4","","2,958","64","192","4,827","7,336","15,381"
"","","45","JUL 2015","5","","2,998","59","198","4,904","7,629","15,793"
"","Yuma","44","JAN 2015","0","","4,259","16","128","4,051","6,828","15,282"
"","","44","APR 2015","1","","5,683","18","184","5,472","9,558","20,916"
"","","44","JUL 2015","1","","5,609","18","181","5,382","9,412","20,603"
"","TOTALS:","1,566","JAN 2015","54","","147,117","1,282","5,999","136,230","236,642","527,324"
"","","1,566","APR 2015","61","","154,094","1,534","6,310","140,885","246,009","548,893"
"","","1,566","JUL 2015","62","","125,908","1,407","4,949","115,444","197,394","445,164"
"","PERCENTAGES:","","JAN 2015","0.01","","27.90","0.24","1.14","25.83","44.88",""
"","","","APR 2015","0.01","","28.07","0.28","1.15","25.67","44.82",""
"","","","JUL 2015","0.01","","28.28","0.32","1.11","25.93","44.34",""
"Report Date/Time: 08/07/2015 01:29 PM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 7"
"","","","","","","2015 July Voter Registration - July 1, 2015","","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","","",""
"","","","","","","INACTIVE","","","","","",""
"","Congressional","","","Precincts","Americans ","","Democratic","Green","Libertarian","Republican","Other","TOTAL"
"","","Congressional District 1","","","","","","","","","",""
"","","","Apache","45","0","","1,517","9","15","575","943","3,059"
"","","","Coconino","71","0","","3,280","71","195","2,241","6,143","11,930"
"","","","Gila","22","0","","768","2","13","432","730","1,945"
"","","","Graham","22","0","","614","3","16","940","771","2,344"
"","","","Greenlee","8","0","","100","0","2","60","92","254"
"","","","Maricopa","3","0","","65","0","0","9","54","128"
"","","","Mohave","2","0","","10","0","0","5","14","29"
"","","","Navajo","61","0","","3,051","12","71","2,705","3,038","8,877"
"","","","Pima","26","1","","1,898","19","74","2,703","3,010","7,705"
"","","","Pinal","60","3","","7,067","32","144","4,622","9,290","21,158"
"","","","Yavapai","7","1","","526","15","29","484","1,137","2,192"
"","","","TOTALS","327","5","","18,896","163","559","14,776","25,222","59,621"
"","","Congressional District 2","","","","","","","","","",""
"","","","Cochise","49","1","","2,183","26","78","2,725","4,004","9,017"
"","","","Pima","145","11","","14,868","240","561","12,538","19,744","47,962"
"","","","TOTALS","194","12","","17,051","266","639","15,263","23,748","56,979"
"","","Congressional District 3","","","","","","","","","",""
"","","","Maricopa","46","0","","3,911","24","136","2,644","6,398","13,113"
"","","","Pima","77","4","","7,575","117","199","3,229","7,835","18,959"
"","","","Pinal","1","0","","30","0","0","2","18","50"
"","","","Santa Cruz","24","0","","1,364","4","19","479","1,335","3,201"
"","","","Yuma","29","0","","3,741","14","121","2,561","5,725","12,162"
