Report Date/Time: 03/11/2014 02:40 PM,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,,,Page Number 1,
,,,,,"2014 March Voter Registration - March 1, 2014",,,,,,,,,
,,,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,,,
,,,,,,ACTIVE,,,,,,,,
,,Precincts,Date/Period,,,,,,,,,Other,TOTAL,
,,,,Americans ,,,,Democratic,Green,Libertarian,Republican,,,
,,,,,,,,,,,,,,
,,,,,49,1,,,"2,099",58,"2,606",,"8,465",
,,Legislative District 14,,,,,,,,,,"3,701",,
,,,Cochise,,20,0,,,534,15,739,,"1,933",
,,,,,,,,,,,,645,,
,,,Graham,,8,0,,,105,2,71,,270,
,,,,,,,,,,,,92,,
,,,Greenlee,,17,1,,,821,41,"1,377",,"3,697",
,,,,,94,,,,,,,"1,457","14,365",
,,,Pima,,,,,,,,,"5,895",,
,,,,TOTALS,,2,,,"3,559",116,"4,793",,,
,,,,,,,,,,,,,,
,,,,,42,2,,,"3,591",183,"5,274",,"16,561",
,,Legislative District 15,,,42,,,,,,,"7,511","16,561",
,,,Maricopa,,,,,,,,,"7,511",,
,,,,TOTALS,,2,,,"3,591",183,"5,274",,,
,,,,,,,,,,,,,,
,,,,,19,1,,,"1,806",83,"2,483",,"8,279",
,,Legislative District 16,,,,,,,,,,"3,906",,
,,,Maricopa,,21,0,,,"2,096",63,"2,236",,"8,349",
,,,,,40,,,,,,,"3,954","16,628",
,,,Pinal,,,,,,,,,"7,860",,
,,,,TOTALS,,1,,,"3,902",146,"4,719",,,
,,,,,,,,,,,,,,
,,,,,39,2,,,"2,828",114,"3,242",,"11,907",
,,Legislative District 17,,,39,,,,,,,"5,721","11,907",
,,,Maricopa,,,,,,,,,"5,721",,
,,,,TOTALS,,2,,,"2,828",114,"3,242",,,
,,,,,,,,,,,,,,
,,,,,42,3,,,"4,305",176,"3,822",,"15,493",
,,Legislative District 18,,,42,,,,,,,"7,187","15,493",
,,,Maricopa,,,,,,,,,"7,187",,
,,,,TOTALS,,3,,,"4,305",176,"3,822",,,
,,,,,,,,,,,,,,
,,,,,28,2,,,"4,238",197,"1,812",,"12,649",
,,Legislative District 19,,,28,,,,,,,"6,400","12,649",
,,,Maricopa,,,,,,,,,"6,400",,
,,,,TOTALS,,2,,,"4,238",197,"1,812",,,
,,,,,,,,,,,,,,
,,,,,47,0,,,"4,873",231,"4,560",,"18,864",
,,Legislative District 20,,,47,,,,,,,"9,200","18,864",
,,,Maricopa,,,,,,,,,"9,200",,
,,,,TOTALS,,0,,,"4,873",231,"4,560",,,
,,,,,,,,,,,,,,
,,,,,42,0,,,"3,581",99,"3,816",,"13,668",
,,Legislative District 21,,,42,,,,,,,"6,172","13,668",
,,,Maricopa,,,,,,,,,"6,172",,
,,,,TOTALS,,0,,,"3,581",99,"3,816",,,
,,,,,,,,,,,,,,
,,,,,48,0,,,"2,424",80,"3,848",,"11,237",
,,Legislative District 22,,,48,,,,,,,"4,885","11,237",
,,,Maricopa,,,,,,,,,"4,885",,
,,,,TOTALS,,0,,,"2,424",80,"3,848",,,
,,,,,,,,,,,,,,
,,,,,57,1,,,"2,771",115,"4,286",,"13,337",
,,Legislative District 23,,,57,,,,,,,"6,164","13,337",
,,,Maricopa,,,,,,,,,"6,164",,
,,,,TOTALS,,1,,,"2,771",115,"4,286",,,
,,,,,,,,,,,,,,
,,,,,40,0,,,"7,591",318,"3,538",,"21,774",
,,Legislative District 24,,,40,,,,,,,"10,327","21,774",
,,,Maricopa,,,,,,,,,"10,327",,
,,,,TOTALS,,0,,,"7,591",318,"3,538",,,
,,,,,,,,,,,,,,
,,,,,37,2,,,"3,469",135,"4,484",,"14,842",
,,Legislative District 25,,,37,,,,,,,"6,752","14,842",
,,,Maricopa,,,,,,,,,"6,752",,
,,,,TOTALS,,2,,,"3,469",135,"4,484",,,
,,,,,,,,,,,,,,
,,,,,34,2,,,"5,028",293,"3,344",,"18,570",
,,Legislative District 26,,,34,,,,,,,"9,903","18,570",
,,,Maricopa,,,,,,,,,"9,903",,
,,,,TOTALS,,2,,,"5,028",293,"3,344",,,
,,,,,,,,,,,,,,
,,,,,35,0,,,"5,559",176,"1,787",,"14,348",
,,Legislative District 27,,,35,,,,,,,"6,826","14,348",
,,,Maricopa,,,,,,,,,"6,826",,
,,,,TOTALS,,0,,,"5,559",176,"1,787",,,
,,,,,,,,,,,,,,
,,,,,57,1,,,"4,864",230,"4,541",,"17,281",
