Report Date/Time: 01/17/2014 11:57 AM,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,,,Page Number 1,
,,Congressional District 1,,,,,,,,,,,,
,,,Apache,,45,1,,,,"26,941",153,"7,704","12,457","47,256"
,,,,,,,,,,,,,,
,,,Coconino,,71,4,,,,"25,565",782,"17,635","23,166","67,152"
,,,,,,,,,,,,,,
,,,Gila,,22,0,,,,"6,901",42,"2,689","3,334","12,966"
,,,,,,,,,,,,,,
,,,Graham,,22,1,,,,"6,054",60,"7,806","4,215","18,136"
,,,,,,,,,,,,,,
,,,Greenlee,,8,0,,,,"2,246",20,"1,112","1,112","4,490"
,,,,,,,,,,,,,,
,,,Maricopa,,3,0,,,,443,10,65,400,918
,,,,,,,,,,,,,,
,,,Mohave,,2,0,,,,297,1,124,277,699
,,,,,,,,,,,,,,
,,,Navajo,,61,4,,,,"23,887",361,"18,376","15,987","58,615"
,,,,,,,,,,,,,,
,,,Pima,,30,2,,,,"14,647",354,"23,900","17,247","56,150"
,,,,,,,,,,,,,,
,,,Pinal,,60,7,,,,"28,296",542,"26,194","31,284","86,323"
,,,,,,,,,,,,,,
,,,Yavapai,,15,2,,,,"4,609",148,"6,226","6,896","17,881"
,,,,TOTALS,339,21,,,,"139,886","2,473","111,831","116,375","370,586"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 2,,,,,,,,,,,,
,,,Cochise,,49,7,,,,"20,881",425,"27,876","26,119","75,308"
,,,,,,,,,,,,,,
,,,Pima,,167,34,,,,"105,261","2,472","100,915","95,300","303,982"
,,,,TOTALS,216,41,,,,"126,142","2,897","128,791","121,419","379,290"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 3,,,,,,,,,,,,
,,,Maricopa,,46,7,,,,"31,093",773,"24,027","36,615","92,515"
,,,,,,,,,,,,,,
,,,Pima,,91,13,,,,"58,840","1,052","21,871","42,079","123,855"
,,,,,,,,,,,,,,
,,,Pinal,,1,0,,,,129,0,11,62,202
,,,,,,,,,,,,,,
,,,Santa Cruz,,24,0,,,,"11,825",133,"3,865","7,661","23,484"
,,,,,,,,,,,,,,
,,,Yuma,,27,3,,,,"19,841",362,"11,091","19,127","50,424"
,,,,TOTALS,189,23,,,,"121,728","2,320","60,865","105,544","290,480"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 4,,,,,,,,,,,,
,,,Gila,,17,2,,,,"3,365",105,"8,573","4,712","16,757"
,,,,,,,,,,,,,,
,,,La Paz,,11,1,,,,"2,337",33,"3,318","3,380","9,069"
,,,,,,,,,,,,,,
,,,Maricopa,,18,3,,,,"4,208",139,"9,548","7,281","21,179"
,,,,,,,,,,,,,,
,,,Mohave,,71,9,,,,"22,891",605,"45,657","43,321","112,483"
,,,,,,,,,,,,,,
,,,Pinal,,41,9,,,,"16,501",568,"26,988","29,691","73,757"
,,,,,,,,,,,,,,
,,,Yavapai,,92,7,,,,"20,842",782,"47,512","35,067","104,210"
,,,,,,,,,,,,,,
,,,Yuma,,15,3,,,,"7,418",214,"12,690","11,271","31,596"
,,,,TOTALS,265,34,,,,"77,562","2,446","154,286","134,723","369,051"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 5,,,,,,,,,,,,
,,,Maricopa,,113,50,,,,"85,628","3,176","181,004","140,142","410,000"
,,,,TOTALS,113,50,,,,"85,628","3,176","181,004","140,142","410,000"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 6,,,,,,,,,,,,
,,,Maricopa,,156,44,,,,"98,405","3,434","171,608","144,357","417,848"
,,,,TOTALS,156,44,,,,"98,405","3,434","171,608","144,357","417,848"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 7,,,,,,,,,,,,
,,,Maricopa,,105,16,,,,"103,980","2,706","37,977","91,819","236,498"
,,,,TOTALS,105,16,,,,"103,980","2,706","37,977","91,819","236,498"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 8,,,,,,,,,,,,
,,,Maricopa,,142,33,,,,"97,574","2,750","163,973","137,105","401,435"
,,,,TOTALS,142,33,,,,"97,574","2,750","163,973","137,105","401,435"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Congressional District 9,,,,,,,,,,,,
,,,Maricopa,,141,55,,,,"111,923","4,185","120,928","132,514","369,605"
,,,,TOTALS,141,55,,,,"111,923","4,185","120,928","132,514","369,605"
,,,,STATE TOTALS,"1,666",317,,,,"962,828","26,387","1,131,263","1,123,998","3,244,793"
,,,,,,,,,,,,,,Page Number 3
,,,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,,
,,,,,,,"2014 January Voter Registration - January 1, 2014",,,,,,,
Report Date/Time: 01/17/2014 11:57 AM,,,,,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,
,,,,,Precincts,,,ACTIVE,,,,,Other,TOTAL
,,,,,,,,,,,,,,
,,,,,,Americans Elect,,,,Democratic,Libertarian,Republican,,
,Legislative,,,,,,,,,,,,,
,,,,,14,6,,,,"7,088",304,"19,082","13,938","40,418"
,,Legislative District 1,,,,,,,,,,,,
,,,Maricopa,,85,7,,,,"16,676",680,"41,231","28,798","87,392"
,,,,,99,,,,,,,,"42,736","127,810"
,,,Yavapai,,,,,,,,,,,
,,,,TOTALS,,13,,,,"23,764",984,"60,313",,
,,,,,,,,,,,,,,
,,,,,35,12,,,,"24,172",432,"16,800","22,112","63,528"
,,Legislative District 2,,,,,,,,,,,,
,,,Pima,,24,0,,,,"11,825",133,"3,865","7,661","23,484"
,,,,,59,,,,,,,,"29,773","87,012"
,,,Santa Cruz,,,,,,,,,,,
,,,,TOTALS,,12,,,,"35,997",565,"20,665",,
,,,,,,,,,,,,,,
,,,,,53,10,,,,"40,479",753,"13,943","28,026","83,211"
,,Legislative District 3,,,53,,,,,,,,"28,026","83,211"
,,,Pima,,,,,,,,,,,
,,,,TOTALS,,10,,,,"40,479",753,"13,943",,
,,,,,,,,,,,,,,
,,,,,18,5,,,,"7,118",208,"8,533","9,796","25,660"
,,Legislative District 4,,,,,,,,,,,,
,,,Maricopa,,18,1,,,,"6,762",85,"2,101","4,484","13,433"
,,,,,,,,,,,,,,
,,,Pima,,1,0,,,,129,0,11,62,202
,,,,,,,,,,,,,,
,,,Pinal,,22,3,,,,"17,623",300,"8,528","16,268","42,722"
,,,,,59,,,,,,,,"30,610","82,017"
,,,Yuma,,,,,,,,,,,
,,,,TOTALS,,9,,,,"31,632",593,"19,173",,
,,,,,,,,,,,,,,
,,,,,11,1,,,,"2,337",33,"3,318","3,380","9,069"
,,Legislative District 5,,,,,,,,,,,,
,,,La Paz,,71,9,,,,"22,891",605,"45,657","43,321","112,483"
,,,,,82,,,,,,,,"46,701","121,552"
,,,Mohave,,,,,,,,,,,
,,,,TOTALS,,10,,,,"25,228",638,"48,975",,
,,,,,,,,,,,,,,
,,,,,45,4,,,,"15,193",570,"13,579","16,861","46,207"
,,Legislative District 6,,,,,,,,,,,,
,,,Coconino,,18,2,,,,"3,412",105,"8,663","4,762","16,944"
,,,,,,,,,,,,,,
,,,Gila,,16,0,,,,"3,105",84,"8,045","3,601","14,835"
,,,,,,,,,,,,,,
,,,Navajo,,22,2,,,,"8,775",250,"12,507","13,165","34,699"
,,,,,101,,,,,,,,"38,389","112,685"
,,,Yavapai,,,,,,,,,,,
,,,,TOTALS,,8,,,,"30,485","1,009","42,794",,
,,,,,,,,,,,,,,
,,,,,45,1,,,,"26,941",153,"7,704","12,457","47,256"
,,Legislative District 7,,,,,,,,,,,,
,,,Apache,,26,0,,,,"10,372",212,"4,056","6,305","20,945"
,,,,,,,,,,,,,,
,,,Coconino,,3,0,,,,"2,220",9,208,982,"3,419"
,,,,,,,,,,,,,,
,,,Gila,,2,0,,,,"1,495",3,198,649,"2,345"
,,,,,,,,,,,,,,
,,,Graham,,2,0,,,,297,1,124,277,699
,,,,,,,,,,,,,,
,,,Mohave,,45,4,,,,"20,782",277,"10,331","12,386","43,780"
,,,,,,,,,,,,,,
,,,Navajo,,1,0,,,,0,0,0,0,0
,,,,,124,,,,,,,,"33,056","118,444"
,,,Pinal,,,,,,,,,,,
,,,,TOTALS,,5,,,,"62,107",655,"22,621",,
,,,,,,,,,,,,,,
,,,,,18,0,,,,"4,634",33,"2,391","2,302","9,360"
,,Legislative District 8,,,,,,,,,,,,
,,,Gila,,51,4,,,,"23,871",453,"21,596","26,726","72,650"
,,,,,69,,,,,,,,"29,028","82,010"
,,,Pinal,,,,,,,,,,,
,,,,TOTALS,,4,,,,"28,505",486,"23,987",,
,,,,,,,,,,,,,,
,,,,,64,6,,,,"41,227","1,001","36,302","34,928","113,464"
,,Legislative District 9,,,64,,,,,,,,"34,928","113,464"
,,,Pima,,,,,,,,,,,
,,,,TOTALS,,6,,,,"41,227","1,001","36,302",,
,,,,,,,,,,,,,,
,,,,,62,13,,,,"41,300",912,"37,128","34,941","114,294"
,,Legislative District 10,,,62,,,,,,,,"34,941","114,294"
,,,Pima,,,,,,,,,,,
,,,,TOTALS,,13,,,,"41,300",912,"37,128",,
,,,,,,,,,,,,,,
,,,,,39,3,,,,"18,639",474,"29,111","21,588","69,815"
,,Legislative District 11,,,,,,,,,,,,
,,,Pima,,27,5,,,,"11,860",353,"15,837","17,660","45,715"
,,,,,66,,,,,,,,"39,248","115,530"
,,,Pinal,,,,,,,,,,,
,,,,TOTALS,,8,,,,"30,499",827,"44,948",,
,,,,,,,,,,,,,,
,,,,,34,10,,,,"24,836","1,050","60,515","43,040","129,451"
,,Legislative District 12,,,,,,,,,,,,
,,,Maricopa,,1,0,,,,237,13,541,432,"1,223"
,,,,,35,,,,,,,,"43,472","130,674"
,,,Pinal,,,,,,,,,,,
,,,,TOTALS,,10,,,,"25,073","1,063","61,056",,Page Number 4
,,,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,,
,,,,,,,"2014 January Voter Registration - January 1, 2014",,,,,,,
Report Date/Time: 01/17/2014 11:57 AM,,,,,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,
,,,,,Precincts,,,ACTIVE,,,,,Other,TOTAL
,,,,,,,,,,,,,,
,,,,,,Americans Elect,,,,Democratic,Libertarian,Republican,,
,Legislative,,,,,,,,,,,,,
,,,,,29,3,,,,"14,958",447,"26,560","23,243","65,211"
,,Legislative District 13,,,,,,,,,,,,
,,,Maricopa,,0,0,,,,0,0,0,0,0
,,,,,,,,,,,,,,
,,,Yavapai,,20,3,,,,"9,636",276,"15,253","14,130","39,298"
,,,,,49,,,,,,,,"37,373","104,509"
,,,Yuma,,,,,,,,,,,
,,,,TOTALS,,6,,,,"24,594",723,"41,813",,
,,,,,,,,,,,,,,
,,,,,49,7,,,,"20,881",425,"27,876","26,119","75,308"
,,Legislative District 14,,,,,,,,,,,,
,,,Cochise,,20,1,,,,"4,559",57,"7,608","3,566","15,791"
,,,,,,,,,,,,,,
,,,Graham,,8,0,,,,"2,246",20,"1,112","1,112","4,490"
,,,,,,,,,,,,,,
,,,Greenlee,,17,4,,,,"6,169",221,"11,301","8,547","26,242"
,,,,,94,,,,,,,,"39,344","121,831"
,,,Pima,,,,,,,,,,,
,,,,TOTALS,,12,,,,"33,855",723,"47,897",,
,,,,,,,,,,,,,,
,,,,,42,22,,,,"28,255","1,057","54,403","43,522","127,259"
,,Legislative District 15,,,42,,,,,,,,"43,522","127,259"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,22,,,,"28,255","1,057","54,403",,
,,,,,,,,,,,,,,
,,,,,19,11,,,,"15,603",543,"28,820","27,198","72,175"
,,Legislative District 16,,,,,,,,,,,,
,,,Maricopa,,21,7,,,,"8,829",291,"15,208","16,157","40,492"
,,,,,40,,,,,,,,"43,355","112,667"
,,,Pinal,,,,,,,,,,,
,,,,TOTALS,,18,,,,"24,432",834,"44,028",,
,,,,,,,,,,,,,,
,,,,,39,19,,,,"30,861","1,014","48,408","46,074","126,376"
,,Legislative District 17,,,39,,,,,,,,"46,074","126,376"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,19,,,,"30,861","1,014","48,408",,
,,,,,,,,,,,,,,
,,,,,42,15,,,,"38,911","1,314","49,436","47,186","136,862"
,,Legislative District 18,,,42,,,,,,,,"47,186","136,862"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,15,,,,"38,911","1,314","49,436",,
,,,,,,,,,,,,,,
,,,,,28,6,,,,"29,917",732,"13,525","30,369","74,549"
,,Legislative District 19,,,28,,,,,,,,"30,369","74,549"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,6,,,,"29,917",732,"13,525",,
,,,,,,,,,,,,,,
,,,,,47,11,,,,"31,192","1,066","41,612","39,353","113,234"
,,Legislative District 20,,,47,,,,,,,,"39,353","113,234"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,11,,,,"31,192","1,066","41,612",,
,,,,,,,,,,,,,,
,,,,,42,10,,,,"31,902",768,"43,125","40,537","116,342"
,,Legislative District 21,,,42,,,,,,,,"40,537","116,342"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,10,,,,"31,902",768,"43,125",,
,,,,,,,,,,,,,,
,,,,,48,8,,,,"29,121",743,"60,052","44,746","134,670"
,,Legislative District 22,,,48,,,,,,,,"44,746","134,670"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,8,,,,"29,121",743,"60,052",,
,,,,,,,,,,,,,,
,,,,,57,10,,,,"31,304","1,014","67,523","51,492","151,343"
,,Legislative District 23,,,57,,,,,,,,"51,492","151,343"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,10,,,,"31,304","1,014","67,523",,
,,,,,,,,,,,,,,
,,,,,40,12,,,,"34,421","1,123","21,088","32,252","88,896"
,,Legislative District 24,,,40,,,,,,,,"32,252","88,896"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,12,,,,"34,421","1,123","21,088",,
,,,,,,,,,,,,,,
,,,,,37,19,,,,"25,931","1,040","56,751","39,872","123,613"
,,Legislative District 25,,,37,,,,,,,,"39,872","123,613"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,19,,,,"25,931","1,040","56,751",,
,,,,,,,,,,,,,,
,,,,,34,16,,,,"27,784","1,262","21,590","35,965","86,617"
,,Legislative District 26,,,34,,,,,,,,"35,965","86,617"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,16,,,,"27,784","1,262","21,590",,
,,,,,,,,,,,,,,
,,,,,35,6,,,,"36,800",677,"10,772","30,205","78,460"
,,Legislative District 27,,,35,,,,,,,,"30,205","78,460"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,6,,,,"36,800",677,"10,772",,
,,,,,,,,,,,,,,
,,,,,57,14,,,,"34,772","1,176","49,094","38,701","123,757"
,,Legislative District 28,,,57,,,,,,,,"38,701","123,757"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,14,,,,"34,772","1,176","49,094",,Page Number 5
,,,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,,
,,,,,,,"2014 January Voter Registration - January 1, 2014",,,,,,,
Report Date/Time: 01/17/2014 11:57 AM,,,,,,,,,Compiled and Issued by the Arizona Secretary of State,,,,,
,,,,,Precincts,,,ACTIVE,,,,,Other,TOTAL
,,,,,,,,,,,,,,
,,,,,,Americans Elect,,,,Democratic,Libertarian,Republican,,
,Legislative,,,,,,,,,,,,,
,,,,,33,2,,,,"26,740",848,"13,476","26,964","68,030"
,,Legislative District 29,,,33,,,,,,,,"26,964","68,030"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,2,,,,"26,740",848,"13,476",,
,,,,,,,,,,,,,,
,,,,,29,3,,,,"25,740",787,"14,765","25,780","67,075"
,,Legislative District 30,,,29,,,,,,,,"25,780","67,075"
,,,Maricopa,,,,,,,,,,,
,,,,TOTALS,,3,,,,"25,740",787,"14,765",,
,,,,STATE TOTALS,"1,666",317,,,,"962,828","26,387","1,131,263","1,123,998","3,244,793"
,,,,,STATE OF ARIZONA REGISTRATION REPORT,,,,,,,,,
,,,,,"2014 January Voter Registration - January 1, 2014",,,,,,,Page Number 6,,
,,,,,,,,,,,,,,
Report Date/Time: 01/17/2014 11:57 AM,,,,,INACTIVE,Compiled and Issued by the Arizona Secretary of State,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,Other,TOTAL,,
,,,Date/Period,Americans ,,,Democratic,Green,Libertarian,Republican,,,,
,,Precincts,,0,,,"2,636",13,22,978,,,,
,,,,,,,,,,,"1,347","4,996",,
,,,G.E. 2012,0,,,"1,624",9,18,588,,,,
,Apache,45,,,,,,,,,935,"3,174",,
,,,Oct-13,0,,,"1,630",*,18,593,,,,
,,45,,,,,,,,,951,"3,192",,
,,,Jan-14,1,,,723,8,12,694,,,,
,,45,,,,,,,,,992,"2,430",,
,,,G.E. 2012,1,,,"1,335",17,35,"1,550",,,,
,Cochise,49,,,,,,,,,"2,128","5,066",,
,,,Oct-13,1,,,"1,622",*,43,"1,944",,,,
,,49,,,,,,,,,"2,736","6,346",,
,,,Jan-14,0,,,"5,068",108,267,"3,118",,,,
,,49,,,,,,,,,"6,422","14,983",,
,,,G.E. 2012,1,,,"4,428",83,233,"2,909",,,,
,Coconino,71,,,,,,,,,"6,201","13,855",,
,,,Oct-13,1,,,"4,457",*,236,"2,896",,,,
,,71,,,,,,,,,"6,629","14,219",,
,,,Jan-14,0,,,993,5,14,615,,,,
,,71,,,,,,,,,674,"2,301",,
,,,G.E. 2012,0,,,935,6,30,"1,021",,,,
,Gila,39,,,,,,,,,"1,242","3,234",,
,,,Oct-13,0,,,991,*,30,"1,089",,,,
,,39,,,,,,,,,"1,331","3,441",,
,,,Jan-14,0,,,"1,034",3,23,"1,236",,,,
,,39,,,,,,,,,989,"3,285",,
,,,G.E. 2012,0,,,702,2,15,805,,,,
,Graham,22,,,,,,,,,742,"2,266",,
,,,Oct-13,0,,,678,*,15,768,,,,
,,22,,,,,,,,,718,"2,179",,
,,,Jan-14,0,,,207,0,2,148,,,,
,,22,,,,,,,,,158,515,,
,,,G.E. 2012,0,,,103,0,2,74,,,,
,Greenlee,8,,,,,,,,,91,270,,
,,,Oct-13,0,,,101,*,2,71,,,,
,,8,,,,,,,,,89,263,,
,,,Jan-14,0,,,267,1,7,262,,,,
,,8,,,,,,,,,334,871,,
,,,G.E. 2012,0,,,541,4,10,498,,,,
,La Paz,12,,,,,,,,,794,"1,847",,
,,,Oct-13,0,,,535,*,10,499,,,,
,,11,,,,,,,,,797,"1,841",,
,,,Jan-14,10,,,"105,262",729,"4,578","97,674",,,,
,,11,,,,,,,,,"165,437","373,690",,
,,,G.E. 2012,18,,,"73,716",576,"3,276","67,977",,,,
,Maricopa,724,,,,,,,,,"124,313","269,876",,
,,,Oct-13,18,,,"72,070",*,"3,238","64,399",,,,
,,724,,,,,,,,,"124,625","264,350",,
,,,Jan-14,0,,,"4,360",29,80,"5,551",,,,
,,724,,,,,,,,,"6,929","16,949",,
,,,G.E. 2012,0,,,"4,709",37,108,"5,960",,,,
,Mohave,73,,,,,,,,,"8,457","19,271",,
,,,Oct-13,0,,,"4,783",*,110,"6,071",,,,
,,73,,,,,,,,,"8,668","19,632",,
,,,Jan-14,0,,,"2,778",15,69,"2,409",,,,
,,73,,,,,,,,,"2,535","7,806",,
,,,G.E. 2012,0,,,"2,081",12,50,"1,804",,,,
,Navajo,61,,,,,,,,,"2,015","5,962",,
,,,Oct-13,0,,,"2,169",*,54,"2,010",,,,
,,61,,,,,,,,,"2,165","6,398",,
,,,Jan-14,2,,,"34,857",415,"1,148","23,156",,,,
,,61,,,,,,,,,"40,484","100,062",,
,,,G.E. 2012,7,,,"27,430",290,920,"19,701",,,,
,Pima,288,,,,,,,,,"33,635","81,983",,
,,,Oct-13,8,,,"28,799",*,956,"20,762",,,,
,,288,,,,,,,,,"35,315","85,840",,
,,,Jan-14,0,,,"11,564",51,246,"9,279",,,,
,,288,,,,,,,,,"15,646","36,786",,
,,,G.E. 2012,1,,,"10,107",47,226,"8,017",,,,
,Pinal,102,,,,,,,,,"14,897","33,295",,
,,,Oct-13,1,,,"10,113",*,226,"8,032",,,,
,,102,,,,,,,,,"14,917","33,289",,
,,,Jan-14,0,,,659,9,11,247,,,,
,,102,,,,,,,,,581,"1,507",,
,,,G.E. 2012,0,,,114,0,3,29,,,,
,Santa Cruz,24,,,,,,,,,74,220,,
,,,Oct-13,0,,,884,*,8,286,,,,
,,24,,,,,,,,,812,"1,990",,
,,,Jan-14,1,,,"4,764",87,237,"6,300",,,,
,,24,,,,,,,,,"9,426","20,815",,
,,,G.E. 2012,2,,,"4,745",100,260,"6,879",,,,
,Yavapai,107,,,,,,,,,"10,558","22,544",,
,,,Oct-13,2,,,"4,973",*,267,"7,217",,,,
,,107,,,,,,,,,"11,228","23,687",,
,,,Jan-14,0,,,"3,766",20,119,"4,040",,,,
,,107,,,,,,,,,"5,709","13,654",,
,,,G.E. 2012,0,,,"2,082",13,55,"2,306",,,,
,Yuma,42,,,,,,,,,"3,379","7,835",,
,,,Oct-13,0,,,"2,049",*,55,"2,285",,,,
,,42,,,,,,,,,"3,350","7,739",,
